District,Year,Yield,Rainfall,Temperature,Humidity,Sunlight,Soil_Moisture,Soil_Type,Pest_Risk,PFJ_Policy,Yield_Lag1,Growing_Degree_Days,Water_Availability,Climate_Stress,Moisture_Temp_Ratio,Rainfall_per_Sun,Years_Since_PFJ,Yield_Change,Yield_Growth_Rate,Rainfall_Temp_Ratio,Moisture_Heat_Index,Water_Availability_Index,Drought_Indicator,Heat_Stress_Indicator,Rainfall_Anomaly,Temperature_Anomaly
Wenchi,2016,2.52,-0.010668055277126795,-0.3239365375335457,0.09320059771371515,-0.9826399734886061,-0.4425231887786088,Forest Ochrosol,2.021401883290528,-1.0170674655637142,-0.0737311020157356,-0.7715039324380221,-0.26229379337054937,-0.23642959124417745,-0.3294758812673977,0.31670589406775745,-0.7112424121922832,1.6473336039356778,0.739374391424226,0.04453537882714168,-0.5961232541458887,-0.010936366807183328,-0.9112537960557195,0.9959790749895374,0.24236118517817754,0.5153134745861425
Mampong,2020,2.58,0.21549081734771708,-0.6214684169399195,0.33346775629490616,0.5384858136194594,0.17453383149460472,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,1.0623401688357215,0.09140349872025805,0.22377871150759923,-0.4762579937046664,0.2729100879862944,0.015593085985117322,1.4037380195903608,-0.15546514442696452,-0.18237560116765966,0.33093905197803625,0.0168021462170907,0.2155601554433799,-0.9112537960557195,-1.0040371581205207,1.021300316251069,-1.2448973078007703
East Gonja,2015,1.68,-1.0471331383959193,1.5225620954822061,-1.0826391180093429,0.5535516624271335,-1.2256829252528763,Savanna Ochrosol,-0.49470617805705996,-1.0170674655637142,-1.4332918031986273,0.9168569471640665,-1.299599753391831,1.2093562549945038,-1.3469320932704358,-1.1649507775454921,-0.7112424121922832,1.2867738542631488,1.0515208046453348,-1.2527622930626885,-0.9793630151274344,-1.0477005744639973,1.0973891185182554,0.9959790749895374,-1.4844882767246002,1.7958587705113747
Jomoro,2021,2.53,0.5088235711885459,-1.1625027548654425,1.3444992002544889,-0.7342896922721848,1.3765929618969686,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,1.1554607648071529,-0.9030158167230685,1.1227529625165606,-1.1788336778959578,1.476280255982509,0.753621259525158,2.108731496851242,-0.4832467350383554,-0.30564231339098397,0.7481191708643365,1.1765979267014097,0.5095760939301472,1.0973891185182554,-1.0040371581205207,-0.19748810033332978,-0.17615786890941085
Yilo Krobo,2015,2.18,-1.9230478813034537,-0.334853441068982,0.41166402140821357,-0.446883691498582,0.08929691133880026,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-0.110979340404308,-0.43161002851676084,-1.425754178728817,-0.42292457591634686,0.12773673777594358,-1.7809689604949093,-0.7112424121922832,0.5984325139792315,0.2194128363410253,-1.8573900741286415,0.018640608995609795,-1.9226612840070336,1.0973891185182554,0.9959790749895374,-1.4439635374499742,0.557804375910371
Adansi South,2014,1.2,0.45811988171953993,-0.9806160400293304,0.9593206642153793,-0.75969690768304,0.6997972454461837,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-1.6009088759472025,-0.8557928031821703,0.7007292685838129,-0.9300081486989896,0.8266549657803978,0.71212013209674,-0.7112424121922832,0.008425650878728949,0.04152769932597035,0.6547829948631562,0.4849068944882039,0.45846798665830685,-0.9112537960557195,-1.0040371581205207,0.4350575193858022,-0.11158893817417621
Sawla/Tuna/Kalba,2019,2.53,-0.8478574299861856,1.0865027282759339,-1.1448748840520744,1.1006467017079502,-0.6720072045826969,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,0.5408648313957087,1.122139527729976,-0.9420981955533425,1.0912239009057503,-0.8206600983846749,-1.1123887103533625,0.6987445423294795,0.5984325139792301,0.14726329465954288,-1.0053708788555986,-0.4229569154563224,-0.8481212674205132,-0.9112537960557195,-1.0040371581205207,0.36093001799864743,-0.27377527845236443
Nanumba North,2015,1.99,-0.5224690550179713,1.1516340849619038,-0.8759783681727816,0.5535516624271335,-0.9000341790165997,Savanna Ochrosol,-0.49470617805705996,-1.0170674655637142,-1.0235611809243312,0.7757014955211787,-0.827615315874346,0.9197961024442033,-1.0177520417639547,-0.6763758312437433,-0.7112424121922832,1.5817772858133996,1.050377251974375,-0.7087298591895319,-0.6838098968271715,-0.5229282894106587,1.0973891185182554,0.9959790749895374,-1.461548236937978,1.8594677869243779
Jasikan,2013,2.31,-0.802734549290949,-1.508081345311936,0.39025138870757803,0.0880851767906905,0.32533761330871974,Tropical Black Earth,-0.49470617805705996,-1.0170674655637142,0.6339854273671393,-0.520688048774878,-0.4842165778618264,-0.8083153694672225,0.6425154371504519,-0.8151900096389931,-0.7112424121922832,-0.2865777806715203,-0.23092036741281033,-0.5401702300095318,-0.12849339223438175,-0.8023973147915614,1.0973891185182554,-1.0040371581205207,-1.7649402544225816,-0.8304472249852157
Karaga,2017,2.04,1.2812211172070087,1.7225202947018292,-1.2157073753206327,0.4952305543249467,-0.39516934424760675,Savanna Ochrosol,2.021401883290528,0.9832189445227664,-0.9676888233414725,0.9524071048314565,0.6669394965837904,1.3858417078745722,-0.7248107946108922,1.0255484241688517,-0.7112424121922832,1.6473336039356778,1.0671421678691257,0.8654950472237969,0.1243483281181225,1.2807586236969057,-0.9112537960557195,0.9959790749895374,0.7415748175521364,0.7214012025395936
Bekwai,2014,2.5,0.26857655934211283,-0.9779639109218526,0.8091720712580431,-0.75969690768304,0.45792837799552627,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,0.8202266193100013,-0.8548746539027328,0.4165682190994553,-0.8520704439697913,0.6137476573609952,0.5191017249156382,-0.7112424121922832,0.00842565087872963,-0.11339996947949173,0.4605789678922916,0.21208846180599375,0.26880973839715594,-0.9112537960557195,-1.0040371581205207,0.09671191514618172,-0.05283826363688522
Awutu Senya,2017,2.04,0.6424226885411094,-0.6937543544739744,1.1635946916537168,-0.7625315970057359,1.715355080464909,Forest Ochrosol,2.021401883290528,0.9832189445227664,0.6339854273671393,-0.7582746414179978,1.435781693863905,-0.940125399394537,1.6276742459638387,0.9009621461327689,-0.7112424121922832,-1.171588075322272,-0.6005887082747271,0.777208450405913,1.7564671037468054,0.643358949803224,-0.9112537960557195,-1.0040371581205207,1.3197126665624785,-0.3783123424858768
Kwahu East,2016,2.6,-1.5573007306907818,0.15986115360732783,-0.41249045221476016,-0.40546573083915394,-1.1579305015392882,Forest Ochrosol,2.021401883290528,-1.0170674655637142,0.9505954536700052,-0.22919535439627525,-1.589911881787569,0.24431222133886404,-1.0379815707875777,-1.4264998622184686,-0.7112424121922832,0.10676012806214613,-0.07886858735776132,-1.5585344654658597,-1.2884137989870368,-1.557738706273964,1.0973891185182554,0.9959790749895374,-0.9958601005727366,2.025585204903091
East Gonja,2018,2.25,1.5935422326073723,0.7718862032237132,-0.3377781231140232,0.45386508791223434,-0.48623442988414917,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,0.14975832831569885,0.5643691937522118,0.8244179753806995,0.4146589913743061,-0.6053362386628572,1.3342085820008351,-0.006248934931401874,0.36898540055125784,0.07953476197346569,1.3704884636266583,-0.2953955388089331,1.5929702118408562,-0.9112537960557195,-1.0040371581205207,1.926943423947972,-0.8268818289312636
Gushiegu,2016,1.62,1.6353302397670642,1.2649355075302093,-0.6353153077719799,1.0144511485992274,-0.21303917297452063,Savanna Ochrosol,2.021401883290528,-1.0170674655637142,-0.0923552212100218,1.1337060944923,1.0384761101768465,0.7920901890100446,-0.4865677743641819,1.1529314418130585,-0.7112424121922832,-1.269922552505689,-0.7226938216206515,1.2950360052393302,0.20112645319851075,1.6349177844043232,-0.9112537960557195,0.9959790749895374,0.6427088412034516,0.5708709647454465
Bawku,2014,1.36,-0.4684304920134189,1.69840442305011,-1.7193058013454523,2.2968331016400194,-1.089449557140608,Savanna Ochrosol,-0.49470617805705996,-1.0170674655637142,-1.228426492061479,2.194556418645116,-0.880212485097715,1.7787351338139332,-1.269777342861904,-1.0562461272145691,-0.7112424121922832,-0.12268698536582621,-0.09932066910443572,-0.742638271019668,-0.7575953657500647,-0.4690146933326599,1.0973891185182554,0.9959790749895374,-1.1622966168782773,0.7837956334836746
Bongo,2011,1.06,-0.10840026746168169,1.5641326773063902,-1.7492472903885503,1.8196079047390472,-0.6144540704604019,Savanna Ochrosol,-0.49470617805705996,-1.0170674655637142,-1.414667684004341,1.8075595653816419,-0.41619372025291956,1.7504504992022971,-0.8678884018765777,-0.6377326748724205,-0.7112424121922832,-0.778250166588605,-0.6118519247539443,-0.38855847345420474,-0.20183498274903372,-0.1087566632532012,1.0973891185182554,-1.0040371581205207,-0.5363932177384761,-1.0927976862735114
Saboba,2020,2.58,0.7116383290645725,0.5619362617852183,-0.45256702783988,0.9041082420008563,-0.9503021062879714,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,1.0623401688357215,0.7843486696254366,-0.05598471013995327,0.4145872491227159,-0.9444644793124968,0.3541275065886411,1.4037380195903608,-0.15546514442696452,-0.18237560116765966,0.5723990369227739,-0.9220079997555434,0.7109352941572461,-0.9112537960557195,-1.0040371581205207,0.6349840070546307,-1.0084797699476162
Aowin Suaman,2013,1.48,-0.07450706295756716,-1.342354114805113,1.0052678982512886,-1.4925165918473273,0.10241028367046286,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-0.8745682273700415,-1.4317074172116804,-0.0325600040519726,-1.0709234556806557,0.39802558889362016,0.44590534335236853,-0.7112424121922832,-0.35213409879379887,-0.2657412022626101,0.18508160968285484,-0.31746880456158716,-0.0744316767152155,1.0973891185182554,-1.0040371581205207,-1.0366379529460519,-0.8814010444155335
A.M.A,2013,1.8,-1.722070706804157,-0.5036028652099073,0.5458521152949739,-0.42499359061774317,1.2330743869337781,Coastal Savannah,-0.49470617805705996,-1.0170674655637142,-0.20409993637573862,-0.47746813027618096,-0.8921220409110993,-0.554145083422918,1.1540949521316115,-1.585739174100514,-0.7112424121922832,-0.4832467350383547,-0.32971161859939163,-1.635524333053768,1.2804882513215698,-1.7210205564472947,1.0973891185182554,-1.0040371581205207,-1.3545853057795885,-0.6158769888374749
Sekyere Afram Plains,2020,2.58,0.21549081734771708,-0.6214684169399195,0.33346775629490616,0.5384858136194594,0.17453383149460472,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,1.0623401688357215,0.09140349872025805,0.22377871150759923,-0.4762579937046664,0.2729100879862944,0.015593085985117322,1.4037380195903608,-0.15546514442696452,-0.18237560116765966,0.33093905197803625,0.0168021462170907,0.2155601554433799,-0.9112537960557195,-1.0040371581205207,1.021300316251069,-1.2448973078007703
West Gonja,2021,2.53,-0.4894606128804299,1.9782348825995937,-1.795782721413596,1.1435869955221631,-1.6766372293250358,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,1.1554607648071529,1.5043855647796494,-1.1639670616077216,1.9538947979086572,-1.7791841932013042,-0.801050726041193,2.108731496851242,-0.4832467350383554,-0.30564231339098397,-0.8039130921763262,-1.422886686699423,-0.49039965184034356,-0.9112537960557195,0.9959790749895374,0.5248274102720576,1.0628564400138008
Agona,2018,2.25,0.5704847022743449,-0.6470028692770405,0.2563573933153859,-0.730562600755303,-0.21813881777016775,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,0.14975832831569885,-0.7218506498327495,0.2697246719681413,-0.4415194807416494,-0.06047989315196427,0.8147995799745453,-0.006248934931401874,0.36898540055125784,0.07953476197346569,0.6941050497930598,-0.4428952114208099,0.5702530172553298,-0.9112537960557195,-1.0040371581205207,0.5865137367714496,-0.6437014441229675
Sekyere East,2013,1.8,-2.224819906948521,-0.08876053086345802,-0.8385939249210133,-0.8359185539155998,-1.3196620936297883,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-1.228426492061479,-0.5964141813264102,-2.0513856234590615,0.4347906105520051,-1.1255092272686749,-2.0045890830146917,-0.7112424121922832,1.3195520133242877,0.9661475320577457,-2.1842827956870257,-1.5501741651031842,-2.225241346217861,1.0973891185182554,0.9959790749895374,-2.3046466538902792,1.011902620583495
Ejura Sekyedumase,2017,2.04,0.4600255237398514,0.37326503062765254,-0.2877474445958452,-0.03921337149716074,-0.39954046835816054,Forest Ochrosol,2.021401883290528,0.9832189445227664,-0.5765823202614627,0.0883430219855232,0.0891697709035861,0.24066116314577057,-0.4487696578101099,0.44269716224153344,-0.7112424121922832,0.9589922636517597,0.499576184841594,0.3682533751710217,-0.31958304485351313,0.4597021704625379,-0.9112537960557195,0.9959790749895374,1.0847402280605147,0.2966880901792334
Ho,2016,1.61,-1.1771251476386064,0.1712714765115946,0.10643502996925866,-0.16189242607394713,-0.6559797495106647,Tropical Black Earth,2.021401883290528,-1.0170674655637142,-0.7814476313986105,-0.06569779627316477,-1.1572127780993244,-0.07314481096797346,-0.6194142394327757,-1.1120511093918486,-0.7112424121922832,-0.08990882630468723,-0.10150490720191589,-1.1888685349832167,-0.6895066091281525,-1.1773223407254043,1.0973891185182554,0.9959790749895374,-0.34176256658717186,0.694797862752439
Atebubu Amantin,2014,2.03,-0.863102566148679,0.37807586947377786,-0.46938719943303653,0.2500824221582422,-1.0348105057586825,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,0.09388597073283982,0.2810355337947956,-1.1056375311961701,0.35950629638743786,-0.9781916738448079,-0.9159170868156145,-0.7112424121922832,-0.253799621610382,-0.2132801539355793,-0.9142033975233116,-1.0780548363538422,-0.8635852569243324,1.0973891185182554,0.9959790749895374,-0.6245804856708118,0.3134963858621374
Dangme East,2017,2.04,-0.30025758372091604,-0.03306581960641969,0.7092916979106534,-0.17968797571088604,0.9817347505769198,Coastal Savannah,2.021401883290528,0.9832189445227664,-3.146710769072956,-0.15118717399918138,0.21989808361477586,-0.4866438233385518,0.8083224714383367,-0.24999500678261893,-0.7112424121922832,5.482378214088936,20.331773734110424,-0.2964583464162015,1.1740089278913606,-0.29960639923022064,-0.9112537960557195,-1.0040371581205207,0.8073096214563803,-0.18656020574811666
Jirapa,2015,1.84,0.09945083003945342,2.206441340684912,-2.557130199225547,2.172631713908448,-1.6649808983635586,Savanna Ochrosol,-0.49470617805705996,-1.0170674655637142,-0.48346172429003165,2.3231423425395157,-0.8224118194219537,2.738718021758677,-1.8057361628362696,-0.5501565634156617,-0.7112424121922832,0.13953828712328575,0.01468004377711454,-0.3043163465506622,-1.3475976251055894,0.0984172105077749,1.0973891185182554,0.9959790749895374,-0.696793208669273,2.5005273034300277
Abura Asebu Kwamankese,2012,2.1,0.05160560360091459,-1.1782921746681003,0.9325463897291647,-1.4855348570340143,0.5067392638967125,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-0.2227240555700248,-1.373731611031457,0.27083052426525006,-0.9809650868656182,0.7119462635433849,0.5785581523677976,-0.7112424121922832,0.5328761958569529,0.20031102343512397,0.28092997778309126,0.19364383588278267,0.05190604874963817,1.0973891185182554,-1.0040371581205207,-0.09411404647953694,-0.9881474350636569
Ketu South,2015,1.38,-2.196847804436089,0.16713908929761537,0.5502862156746082,-0.5940250650453249,1.3175827864044893,Tropical Black Earth,-0.49470617805705996,-1.0170674655637142,-0.9676888233414725,-0.35001778644235265,-1.2795499473115182,-0.33179798108637726,1.0362766854591179,-2.024800392344882,-0.7112424121922832,-0.5160248940994937,-0.3757871829761191,-2.1839274327440026,1.6506243030534586,-2.195664075755609,1.0973891185182554,0.9959790749895374,-1.7245895859105653,0.16908260894196997
Builsa,2018,2.25,1.686714515671896,1.7843827480692782,-1.611032309422326,1.5833313002674543,-0.7040621147267602,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,0.14975832831569885,1.7340338852903663,0.7400418124031475,1.723308578663568,-0.9807936348356812,0.989491568313489,-0.006248934931401874,0.36898540055125784,0.07953476197346569,1.2252259418625853,-0.24569447390640353,1.6859934248589719,-0.9112537960557195,-1.0040371581205207,1.3815619623727826,-0.48877331315137534
Atebubu Amantin,2019,2.53,-0.12310093447551423,0.4567762588026653,-0.22778528614572804,0.4295077574357148,-0.6639934770466802,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,0.5408648313957087,0.42915076451091094,-0.4508404929538046,0.23218704641603916,-0.6861977196809405,-0.267494147469927,0.6987445423294795,0.5984325139792301,0.14726329465954288,-0.2116468826921667,-0.609824779993159,-0.12348503473460735,-0.9112537960557195,0.9959790749895374,0.3314117019944688,0.5884628639567056
West Ahanta,2021,2.53,0.2193701600319225,-0.43464750841547967,0.9294017981334027,0.7423734678668827,1.4399742615000029,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,1.1554607648071529,0.29265593089426284,0.9013506583757456,-0.7363483510850639,1.3118375731759573,-0.044603875090656254,2.108731496851242,-0.4832467350383554,-0.30564231339098397,0.296141910962786,1.5477934412744148,0.22021136056937732,1.0973891185182554,0.9959790749895374,-0.6833946445871639,0.5485023490260444
Wa East,2018,2.25,1.8511441985673582,1.297254476188784,-1.5208119404734262,1.5833313002674543,-0.714989925003144,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,0.14975832831569885,1.53553645808337,0.8424043057068958,1.4603829775588932,-0.8966470872932741,1.1329847734389404,-0.006248934931401874,0.36898540055125784,0.07953476197346569,1.4895533115313648,-0.41049664090629767,1.850388041835252,-0.9112537960557195,-1.0040371581205207,1.5384014957153256,-1.5335354907883738
Kadjebi,2021,2.53,0.4796944717352109,-1.14288933495432,0.41971779556714167,0.4981702321410797,0.6371444665282427,Tropical Black Earth,-0.49470617805705996,0.9832189445227664,1.1554607648071529,-0.13182044314156616,0.6831904567243796,-0.7006185842663211,0.8172470132678065,0.2753242212182163,2.108731496851242,-0.4832467350383554,-0.30564231339098397,0.713657480618112,0.3532801565954067,0.4800006024715774,1.0973891185182554,0.9959790749895374,-0.10819779216038412,0.44547481012281753
Biakoye,2014,2.4,-0.93572113885127,-0.1949073725836853,0.6562408540828774,-0.8422178635215937,1.4698436095887886,Tropical Black Earth,-0.49470617805705996,-1.0170674655637142,0.6339854273671393,-0.6370130095235245,-0.1120989238323704,-0.5114243202440922,1.2673678413010356,-0.6828113146790505,-0.7112424121922832,0.00842565087872963,-0.10769758712550463,-0.8964729180058981,1.681529983359729,-0.9346622357731647,1.0973891185182554,0.9959790749895374,-0.26148397284376,0.2741703721217958
Dormaa East,2017,2.04,0.39169464558296235,-0.4722090578679005,0.15414685497257696,-0.7667311367430699,-0.4796777437183191,Forest Ochrosol,2.021401883290528,0.9832189445227664,0.07526185153855403,-0.6842718798606278,-0.002806095192674809,-0.32307829611226363,-0.3273409290161471,0.6472289277882447,-0.7112424121922832,-0.1882433034881041,-0.18163536067121117,0.47638248974003045,-0.6869538192870737,0.3913341694701269,-0.9112537960557195,0.9959790749895374,0.6690201698414103,0.46871083141458064
Sene,2017,2.04,1.8531178992312531,0.5385605191867514,-0.03353323048381044,-0.03921337149716074,0.25685666891003955,Forest Ochrosol,2.021401883290528,0.9832189445227664,-0.3903411283186006,0.14868257370908478,1.524060724886303,0.1393892285873082,0.05806913500167088,1.7920718654405183,-0.7112424121922832,0.6312106730403697,0.2771556410590822,1.6760898030695714,0.5244341957904715,1.8529546993971318,-0.9112537960557195,0.9959790749895374,1.4724029213187617,0.13175913755186117
Adansi South,2021,2.53,-0.34524434712898766,-0.9485437810551777,0.9996913383350648,-0.30740647797247383,0.6786701455785056,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,1.1554607648071529,-0.5618720902748789,0.03796599026624586,-0.940038118309368,0.7991404288083327,-0.2538798526402689,2.108731496851242,-0.4832467350383554,-0.30564231339098397,-0.17203377446742446,0.4730529209487931,-0.3447704104503348,1.0973891185182554,0.9959790749895374,-0.6027914443961326,0.000466366378462416
Builsa,2021,2.53,1.4292486669990747,2.1464908873716952,-1.9792210016598748,1.9518934064649842,-0.9473880235476018,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,1.1554607648071529,2.141889705427322,0.40798520742789324,2.1798771587056196,-1.237345449552744,0.6413784328205182,2.108731496851242,-0.4832467350383554,-0.30564231339098397,0.9120184274470094,-0.4447797674455151,1.4284234900497845,-0.9112537960557195,0.9959790749895374,1.0489473715572064,0.7763741734420105
Amenfi West,2012,1.42,0.6198952775152827,-1.3725143737250403,0.9307704872811986,-2.0114222206413084,0.5315089671898523,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-1.0421853001186174,-1.7602875336040122,0.7355644189185973,-1.0435336474212498,0.7885868248431304,1.4369735746574075,-0.7112424121922832,-0.253799621610382,-0.19963825783237857,0.9121381299235636,0.1497653879643816,0.6201127086934852,1.0973891185182554,-1.0040371581205207,-0.05399695251122526,-0.9099046227589033
Kwabre,2021,2.53,-0.22124149852156488,-0.21828311518215893,-0.13561934254046035,-0.30740647797247383,-0.6712786838976049,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,1.1554607648071529,-0.3004206481470339,-0.5204582784944752,-0.0629177204490265,-0.5482148418467405,-0.13154524037254814,2.108731496851242,-0.4832467350383554,-0.30564231339098397,-0.18466957756657182,-0.829221291621342,-0.22161309881757235,1.0973891185182554,0.9959790749895374,-0.4363003089482423,0.8541762903874137
Birim South,2016,2.98,-0.7576116685957124,-0.28205756860383674,0.3203916847672074,-1.2551901024413987,-0.48914851262451875,Forest Ochrosol,2.021401883290528,-1.0170674655637142,1.8073049366071696,-0.9324275679201771,-0.8021929932523617,-0.353397122834538,-0.3788116794340367,-0.36789005373163547,-0.7112424121922832,-0.15546514442696582,-0.1908691100420476,-0.7057649194105969,-0.6369234602962491,-0.7577794577017516,1.0973891185182554,0.9959790749895374,-1.1355199153851812,2.3290617913704215
Gomoa West,2014,1.77,-0.1150019558891901,-0.5675623508949075,0.7836420596334629,-0.8422178635215937,0.6706564180424901,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-0.3158446515414558,-0.7652192170944497,0.22053827069693308,-0.7034019757626198,0.6872957244929963,0.15789719731655802,-0.7112424121922832,-0.3849122578549379,-0.27979208615322493,-0.012368233520485914,0.6070983685367735,-0.11457267103984055,-0.9112537960557195,0.9959790749895374,0.34121206355255473,0.06258218273468465
Mampong,2017,2.04,0.27354484032363974,-0.2932828592447879,0.09929748573571347,0.044042503795431905,-0.16131420433296476,Forest Ochrosol,2.021401883290528,0.9832189445227664,-0.7814476313986105,-0.10148691853352292,0.08692539000400608,-0.229412068404331,-0.0964234922008864,0.2334225220948242,-0.7112424121922832,1.3195520133242877,0.7775802142896764,0.32108325785473424,-0.25874003232746295,0.2733991231452123,-0.9112537960557195,-1.0040371581205207,1.0962990595674014,-0.0982698548688585
Offinso North,2018,2.25,0.3386769622321483,-0.7546916465248621,0.19823900619659893,0.17464818962643128,-0.3893411787668675,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,0.14975832831569885,-0.18859460131866237,0.009768577950727178,-0.4454489064927099,-0.1831312699468128,0.251313608326395,-0.006248934931401874,0.36898540055125784,0.07953476197346569,0.4835769383840505,-0.6744434820128574,0.33838079062936594,-0.9112537960557195,-1.0040371581205207,0.6995687005630677,-1.2122145106395772
Upper Manya Krobo,2021,2.53,-1.077078941572245,0.44838812953249757,-0.5135811539821036,0.24268073337119422,-0.7222751318540687,Forest Ochrosol,-0.49470617805705996,0.9832189445227664,1.1554607648071529,0.3023357048417936,-1.116347562637071,0.41384396609672597,-0.7327964722188399,-1.117360387193504,2.108731496851242,-0.4832467350383554,-0.30564231339098397,-1.131620052553157,-0.682367508265546,-1.077333883542225,1.0973891185182554,0.9959790749895374,-0.198149746854469,1.0544392321135638
Amenfi West,2016,1.53,-0.08526032864361177,-0.7179319035467933,0.8394755276790685,-1.35844628573303,-0.01633858799958773,Forest Ochrosol,2.021401883290528,-1.0170674655637142,-1.4519159223929134,-1.142863734785274,-0.10025139727214342,-0.7822659299126324,0.13192025652037093,0.3816888215465002,-0.7112424121922832,0.8278796274072038,0.6890364024544267,0.04711818579090477,-0.23560755089389357,-0.08525557986604787,1.0973891185182554,0.9959790749895374,-0.9649723094872182,1.3771010449664214
Kassena Nankana East,2021,2.53,0.36072796275289754,2.340713086428625,-2.5294453505542256,1.9518934064649842,-1.5309330923065678,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,1.1554607648071529,2.2229048730377325,-0.5998601655021921,2.768623221036633,-1.7227490673003638,-0.27057068163410564,2.108731496851242,-0.4832467350383554,-0.30564231339098397,-0.09093693103198552,-1.1391751583603853,0.3597310585652543,-0.9112537960557195,0.9959790749895374,0.280571366929283,0.4720659061048379
Adaklu Anyigbe,2013,1.88,-1.8236822616729178,-0.18812285626223157,-0.212978558092306,0.2491375257173407,-0.8563229379110581,Tropical Black Earth,-0.49470617805705996,-1.0170674655637142,0.03801361314998162,0.06945557273570986,-1.6579473944989256,-0.0049508863385197025,-0.712121720551793,-1.8282741061914103,-0.7112424121922832,-0.6471375303440495,-0.40364236540260545,-1.776568053564524,-1.0362279054351138,-1.8238901100931075,1.0973891185182554,-1.0040371581205207,-1.1770357922673125,-0.5608680211480007
Tolon/Kumbungu,2015,2.23,-1.5567562615421209,2.468508702956403,-2.4504233473600157,1.3290491691720514,-2.0336123650202844,Savanna Ochrosol,-0.49470617805705996,-1.0170674655637142,-0.7069511546214656,1.8310725386314928,-1.897497814673193,2.746041644395869,-2.12993520499953,-1.7936373995776678,-0.7112424121922832,1.811224399241372,1.0506173315144967,-1.8325490020474702,-1.755738354133583,-1.557728921753714,1.0973891185182554,0.9959790749895374,-0.8539888765822536,2.7757941628771152
Lambussie Karni,2013,0.85,0.06018099269231696,1.5647494515174365,-1.9817773962665004,2.1774086903596626,-1.5382182991574913,Savanna Ochrosol,-0.49470617805705996,-1.0170674655637142,-1.9733912598329262,2.055071616496111,-0.7793118385062557,1.947303008923771,-1.6030081046956726,-0.5844353436994393,-0.7112424121922832,-0.4832467350383547,-0.4194395204827714,-0.23246665508204484,-1.35881040969406,0.05923154116026231,1.0973891185182554,-1.0040371581205207,-0.32865752488793115,-1.0684341465715048
East Mamprusi,2018,2.25,1.308852926501528,1.5245357729575346,-1.3690571172765307,1.3760840142301585,-1.1236900293399488,Savanna Ochrosol,-0.49470617805705996,0.9832189445227664,0.14975832831569885,1.485150702846112,0.21681336946311408,1.4289311320757971,-1.2660080796382889,0.7302732211917907,-0.006248934931401874,0.36898540055125784,0.07953476197346569,0.93305464286454,-0.8512303021146522,1.3079409104525694,-0.9112537960557195,-1.0040371581205207,0.3055062424305523,-0.033326535781221946
Krachi East,2019,2.53,1.886874986448202,0.6145471019870513,0.22286409937635815,-0.08341352723257196,0.7821200828616186,Tropical Black Earth,-0.49470617805705996,0.9832189445227664,0.5408648313957087,0.1469750619956485,1.9194806831101132,0.009736944884816759,0.47317644585265917,1.8448038081196503,0.6987445423294795,0.5984325139792301,0.14726329465954288,1.6895160446986937,1.1858035361080999,1.887026622661385,-0.9112537960557195,0.9959790749895374,0.6587039238229644,0.4745073208478165
Nkoranza North,2014,1.75,-0.9576360220848534,-0.1996565340087009,-0.3008574505652248,0.10435839327284728,-1.078521746864224,Forest Ochrosol,-0.49470617805705996,-1.0170674655637142,-0.20409993637573862,-0.028208436140479916,-1.183736059171754,0.045396833075054085,-0.8986528991775676,-0.968184854872451,-0.7112424121922832,-0.6471375303440495,-0.41481144975405004,-0.9174307528571138,-1.2994764912840402,-0.9581290733394434,1.0973891185182554,0.9959790749895374,-0.9751101551768925,0.7269887310319676
Jasikan,2020,2.58,1.3788172121043987,-1.4115561812839559,0.7090202223772065,0.2024176461395331,1.3401669276423516,Tropical Black Earth,-0.49470617805705996,0.9832189445227664,1.0623401688357215,-0.41502364723893215,1.8660343048382297,-0.943579526340863,1.5216443661842876,1.2331483447611038,1.4037380195903608,-0.15546514442696452,-0.18237560116765966,1.7104571634376224,1.0342065461418002,1.37939726183654,-0.9112537960557195,-1.0040371581205207,1.0533595325196508,-0.4932038564758293
